ID,Age,Experience,Income,ZIP Code,Family,CCAvg,Education,Mortgage,Personal Loan,Securities Account,CD Account,Online,CreditCard,Customer Segment,Relationship Years,Branch,City,Customer Lifetime Value (CLV),Financial Health Score,Relationship Priority Score,Next Best Product
3162,28,4,88,440090,1,5.4,1,0,0,0,0,1,0,Affluent,6,Dharampeth Branch,Nagpur,296100,63,59.0,Credit Card
3163,33,7,28,400050,4,0.8,1,0,0,0,0,1,0,Mass,10,Fort Branch,Mumbai,53900,49,23.9,Credit Card
3164,51,27,52,700042,2,1.0,3,0,0,0,0,0,0,Mass,26,Park Street Branch,Kolkata,161100,66,53.9,Life Insurance
3165,28,4,82,600028,4,0.0,1,0,0,0,0,1,1,Mass Affluent,5,OMR Branch,Chennai,195700,65,47.6,Mutual Funds
3166,63,37,140,411054,2,6.9,1,97,0,0,0,0,1,Affluent,8,Kothrud Branch,Pune,922800,84,76.8,Fixed Deposit
3167,29,4,80,400044,1,0.8,2,0,0,0,0,1,1,Mass Affluent,5,Bandra West Branch,Mumbai,225900,74,52.7,Mutual Funds
3168,62,38,58,110078,4,1.2,2,228,0,0,0,0,1,Mass Affluent,9,Dwarka Branch,Delhi,257500,64,51.7,Life Insurance
3169,51,25,180,400007,1,1.7,1,0,0,0,0,1,0,HNI,8,Bandra West Branch,Mumbai,586500,80,78.2,Home Loan
3170,52,28,55,600087,1,1.6,2,227,0,0,0,0,0,Mass Affluent,22,Anna Nagar Branch,Chennai,295900,62,63.1,Life Insurance
3171,43,16,65,395014,3,2.67,2,100,0,0,0,0,0,Mass Affluent,10,Vesu Branch,Surat,276700,63,55.7,Credit Card
3172,39,12,62,411007,3,2.33,2,0,0,0,0,0,0,Mass Affluent,6,Hinjewadi Branch,Pune,141400,62,40.4,Credit Card
3173,35,9,23,700043,4,0.3,1,0,0,0,0,0,0,Mass,2,Park Street Branch,Kolkata,23800,48,15.7,Life Insurance
3174,34,10,35,395051,1,1.7,1,0,0,0,0,1,0,Mass,7,Adajan Branch,Surat,71200,54,26.3,Credit Card
3175,49,24,35,411004,4,0.2,2,0,0,0,0,0,1,Mass,21,Viman Nagar Branch,Pune,140900,58,43.7,Home Loan
3176,43,18,74,400075,4,0.4,1,0,0,0,0,0,0,Mass Affluent,2,Fort Branch,Mumbai,122400,74,40.0,Credit Card
3177,48,24,14,226069,3,0.4,1,0,0,0,0,1,0,Mass,5,Aliganj Branch,Lucknow,18100,48,16.0,Credit Card
3178,30,4,83,560069,2,1.5,3,199,0,0,0,0,1,Mass Affluent,4,Indiranagar Branch,Bengaluru,288100,67,53.8,Auto Loan
3179,46,21,71,400012,4,1.9,3,0,0,0,0,0,0,Mass Affluent,14,Fort Branch,Mumbai,212200,69,56.2,Credit Card
3180,43,17,53,500091,2,0.7,1,130,0,1,0,1,0,Mass Affluent,11,Banjara Hills Branch,Hyderabad,280200,69,55.6,Credit Card
3181,27,3,103,452084,2,0.6,1,84,0,0,0,0,0,Mass Affluent,2,Palasia Branch,Indore,246900,72,53.8,Fixed Deposit
3182,39,15,109,110051,1,1.7,1,0,0,0,0,1,0,Affluent,4,Dwarka Branch,Delhi,276300,78,61.3,Fixed Deposit
3183,58,33,60,500052,2,1.9,2,94,0,1,0,1,0,Mass Affluent,13,Hitech City Branch,Hyderabad,380600,75,64.3,Life Insurance
3184,44,17,12,110011,3,0.67,2,0,0,0,0,1,0,Mass,15,Connaught Place Branch,Delhi,25300,43,21.1,Credit Card
3185,39,15,141,400088,2,8.0,1,0,0,0,0,1,0,Affluent,12,Bandra West Branch,Mumbai,830100,77,82.1,Fixed Deposit
3186,35,10,128,400035,1,3.8,1,0,0,0,0,1,0,Affluent,11,Bandra West Branch,Mumbai,523800,77,76.2,Fixed Deposit
3187,41,16,98,700031,3,1.0,1,296,0,0,0,0,0,Mass Affluent,15,Park Street Branch,Kolkata,393100,73,70.2,Credit Card
3188,43,18,41,226049,1,0.5,3,0,0,0,0,0,0,Mass,18,Aliganj Branch,Lucknow,94100,61,38.5,Credit Card
3189,55,25,90,400033,2,4.5,3,0,0,0,0,0,1,Mass Affluent,12,Andheri East Branch,Mumbai,428900,72,69.1,Life Insurance
3190,32,6,31,110069,1,0.3,1,0,0,0,0,0,0,Mass,5,Connaught Place Branch,Delhi,43500,51,21.1,Credit Card
3191,56,26,74,110031,1,3.0,3,0,0,0,0,0,0,Mass Affluent,19,Connaught Place Branch,Delhi,276900,69,65.1,Credit Card
3192,30,5,83,400081,4,1.8,3,0,0,0,0,0,1,Mass Affluent,4,Andheri East Branch,Mumbai,245500,77,54.8,Home Loan
3193,65,39,35,600032,1,0.5,3,0,0,0,0,0,0,Mass,21,Anna Nagar Branch,Chennai,82200,60,37.6,Life Insurance
3194,31,7,140,700077,1,4.0,1,0,0,0,0,0,1,Affluent,8,Howrah Branch,Kolkata,583000,78,73.7,Fixed Deposit
3195,41,15,65,411062,3,0.5,3,0,0,0,0,0,0,Mass,15,Viman Nagar Branch,Pune,167700,69,51.3,Credit Card
3196,55,29,35,560069,3,1.4,1,0,0,0,0,0,0,Mass,15,Whitefield Branch,Bengaluru,71500,56,31.6,Life Insurance
3197,37,7,73,600039,4,1.8,3,0,0,0,0,1,1,Mass Affluent,13,T Nagar Branch,Chennai,276100,61,57.6,Life Insurance
3198,34,10,29,400081,1,1.5,2,0,0,0,0,1,0,Mass,7,Bandra West Branch,Mumbai,49200,50,22.1,Credit Card
3199,34,9,55,400093,4,2.0,2,147,0,0,0,0,1,Mass,2,Andheri East Branch,Mumbai,196000,52,38.7,Life Insurance
3200,33,9,20,452049,4,0.7,2,0,0,0,0,1,0,Mass,8,Vijay Nagar Branch,Indore,23600,38,16.2,Credit Card
3201,48,23,70,380017,1,2.8,2,0,0,0,0,0,0,Mass Affluent,22,Maninagar Branch,Ahmedabad,274600,70,66.4,Credit Card
3202,28,3,81,452039,4,0.2,1,0,0,0,0,0,0,Mass Affluent,2,MG Road Branch,Indore,132200,72,41.5,Credit Card
3203,30,4,25,682032,2,0.3,1,0,0,1,0,1,0,Mass,2,MG Road Kochi Branch,Kochi,70300,56,21.9,Credit Card
3204,44,20,119,411025,2,7.5,1,239,0,0,0,1,0,Affluent,11,Viman Nagar Branch,Pune,773500,68,75.1,Fixed Deposit
3205,61,35,49,452018,4,1.7,2,185,0,0,0,0,0,Mass,15,Vijay Nagar Branch,Indore,209500,55,49.2,Life Insurance
3206,59,33,38,560066,1,1.4,1,0,0,0,0,1,1,Mass,11,Whitefield Branch,Bengaluru,139900,55,37.1,Life Insurance
3207,33,7,80,400080,2,1.5,3,0,0,0,0,1,1,Mass Affluent,5,Fort Branch,Mumbai,239300,71,52.9,Home Loan
3208,56,32,84,400099,1,4.3,1,0,0,0,0,1,1,Mass Affluent,15,Andheri East Branch,Mumbai,464200,75,72.1,Life Insurance
3209,53,29,61,400004,4,1.6,2,0,0,0,0,1,0,Mass,5,Andheri East Branch,Mumbai,130800,64,38.7,Credit Card
3210,42,16,173,400012,2,1.5,2,373,1,0,1,1,1,HNI,6,Fort Branch,Mumbai,764900,80,68.0,Mutual Funds
3211,43,19,60,560075,2,2.5,1,0,0,1,0,0,0,Mass Affluent,2,Whitefield Branch,Bengaluru,164600,70,41.1,Life Insurance
3212,35,9,83,700022,2,4.5,3,0,0,0,0,1,0,Mass Affluent,9,Salt Lake Branch,Kolkata,290500,66,60.6,Credit Card
3213,61,35,59,380069,1,2.8,2,0,0,0,0,0,0,Mass Affluent,10,Maninagar Branch,Ahmedabad,151400,62,43.5,Life Insurance
3214,39,9,32,600033,3,2.0,3,116,0,0,0,1,0,Mass,14,T Nagar Branch,Chennai,167300,41,38.2,Credit Card
3215,61,37,33,400068,3,0.1,3,0,0,0,0,1,0,Mass,21,Andheri East Branch,Mumbai,76300,58,36.0,Life Insurance
3216,40,15,19,700022,4,0.2,3,0,0,0,0,1,0,Mass,13,Howrah Branch,Kolkata,34900,49,22.8,Credit Card
3217,34,8,14,560091,4,0.3,1,0,0,0,0,0,0,Mass,8,Koramangala Branch,Bengaluru,16100,39,15.5,Gold Loan
3218,65,39,94,400077,4,4.1,1,120,1,0,1,1,1,Affluent,8,Andheri East Branch,Mumbai,642500,67,63.7,Life Insurance
3219,40,16,154,110075,2,6.1,1,325,0,0,0,1,0,HNI,12,Karol Bagh Branch,Delhi,967400,76,80.6,Fixed Deposit
3220,39,15,33,560048,1,2.0,2,0,0,0,0,0,0,Mass,10,Whitefield Branch,Bengaluru,63700,50,26.0,Credit Card
3221,61,35,28,110054,2,0.2,3,135,0,0,0,1,0,Mass,4,Dwarka Branch,Delhi,100800,55,27.0,Life Insurance
3222,40,16,44,302071,1,1.8,1,0,0,1,0,1,0,Mass,7,C Scheme Branch,Jaipur,158400,64,40.3,Credit Card
3223,49,23,81,380019,2,0.8,3,0,0,0,0,0,0,Mass Affluent,5,Satellite Branch,Ahmedabad,159700,76,47.7,Credit Card
3224,43,18,29,411014,1,0.5,3,0,0,0,0,1,0,Mass,16,Viman Nagar Branch,Pune,61400,58,30.6,Credit Card
3225,45,21,58,400078,3,0.3,3,0,0,1,0,1,0,Mass Affluent,10,Fort Branch,Mumbai,199500,79,52.1,Credit Card
3226,52,28,38,302053,4,0.9,2,0,0,0,0,0,1,Mass,12,C Scheme Branch,Jaipur,129600,56,36.6,Life Insurance
3227,32,8,82,411089,3,1.5,1,0,0,0,0,1,1,Mass Affluent,9,Kothrud Branch,Pune,281200,68,58.4,Home Loan
3228,31,7,18,110057,1,0.4,3,0,0,0,0,1,0,Mass,4,Karol Bagh Branch,Delhi,22000,45,15.1,Credit Card
3229,27,2,45,411072,2,1.7,2,0,0,0,0,0,1,Mass,4,Viman Nagar Branch,Pune,110200,50,29.4,Auto Loan
3230,33,9,64,500070,4,3.4,1,0,0,0,0,0,0,Mass Affluent,8,Hitech City Branch,Hyderabad,161100,58,43.3,Credit Card
3231,65,40,48,560082,3,2.4,1,0,0,0,0,0,1,Mass,10,Whitefield Branch,Bengaluru,177200,63,44.6,Life Insurance
3232,62,37,24,400075,1,0.3,3,0,0,1,0,1,0,Mass,21,Andheri East Branch,Mumbai,133200,66,43.5,Life Insurance
3233,55,25,65,500081,4,2.0,3,0,0,0,0,1,0,Mass Affluent,18,Secunderabad Branch,Hyderabad,219500,66,58.2,Credit Card
3234,46,20,111,400043,1,0.0,1,329,0,0,0,0,0,Affluent,16,Bandra West Branch,Mumbai,401100,79,73.1,Fixed Deposit
3235,37,12,114,110084,3,0.6,2,0,0,0,0,1,0,Mass Affluent,7,Connaught Place Branch,Delhi,295900,82,66.0,Fixed Deposit
3236,60,35,39,400065,2,1.6,3,0,0,0,0,1,0,Mass,7,Fort Branch,Mumbai,81100,61,29.8,Life Insurance
3237,44,14,19,641051,1,0.75,3,0,0,0,0,0,1,Mass,14,RS Puram Branch,Coimbatore,76400,42,25.6,Gold Loan
3238,35,9,22,110033,3,0.1,2,0,0,0,1,1,1,Mass,5,Dwarka Branch,Delhi,112000,62,29.9,Life Insurance
3239,52,28,49,560043,4,1.1,2,0,0,0,0,1,0,Mass,27,Indiranagar Branch,Bengaluru,173600,62,54.1,Life Insurance
3240,30,4,40,560043,1,0.3,1,0,0,0,0,1,0,Mass,3,Koramangala Branch,Bengaluru,64400,58,24.9,Credit Card
3241,62,36,63,160095,1,1.6,1,118,0,0,0,1,0,Mass Affluent,17,IT Park Branch,Chandigarh,318200,68,63.8,Credit Card
3242,41,15,55,600058,1,2.8,1,0,0,0,0,0,0,Mass,14,Anna Nagar Branch,Chennai,156800,60,45.7,Credit Card
3243,38,14,33,682027,1,2.0,2,0,0,0,0,1,0,Mass,9,MG Road Kochi Branch,Kochi,69800,48,25.5,Credit Card
3244,52,26,31,110044,4,1.5,3,0,0,0,0,1,0,Mass,12,Dwarka Branch,Delhi,58500,45,25.1,Life Insurance
3245,48,24,24,400030,4,0.2,1,0,0,0,0,1,0,Mass,19,Andheri East Branch,Mumbai,51400,50,29.0,Life Insurance
3246,47,22,81,600056,4,3.6,3,0,0,0,0,1,1,Mass Affluent,10,OMR Branch,Chennai,337300,64,61.3,Home Loan
3247,41,17,81,560091,1,0.8,2,223,0,0,0,1,0,Mass Affluent,14,Indiranagar Branch,Bengaluru,340800,75,66.6,Credit Card
3248,44,20,113,380062,2,3.3,1,0,0,0,0,1,1,Affluent,9,Navrangpura Branch,Ahmedabad,487200,77,71.0,Fixed Deposit
3249,31,6,92,160002,2,3.3,1,0,0,0,0,0,0,Mass Affluent,3,IT Park Branch,Chandigarh,238500,77,56.6,Credit Card
3250,50,25,81,500077,1,1.2,1,0,0,0,0,0,0,Mass Affluent,5,Secunderabad Branch,Hyderabad,178000,77,50.4,Credit Card
3251,36,11,101,440033,3,1.2,3,0,0,1,0,0,1,Affluent,8,Dharampeth Branch,Nagpur,379600,86,66.7,Fixed Deposit
3252,52,26,78,600071,3,3.0,2,0,0,0,0,0,1,Mass Affluent,26,T Nagar Branch,Chennai,442100,65,74.1,Life Insurance
3253,62,38,78,110068,2,0.0,3,0,0,0,0,1,0,Mass Affluent,16,Connaught Place Branch,Delhi,230800,79,62.4,Credit Card
3254,55,30,35,500053,1,1.5,2,118,0,0,0,0,1,Mass,8,Banjara Hills Branch,Hyderabad,183100,54,39.7,Life Insurance
3255,61,37,9,400095,2,0.3,3,0,0,0,0,1,0,Mass,6,Bandra West Branch,Mumbai,12000,49,16.1,Life Insurance
3256,34,7,82,380002,4,2.0,2,0,0,0,0,1,1,Mass Affluent,3,Maninagar Branch,Ahmedabad,237400,66,50.7,Home Loan
3257,34,9,41,400063,1,2.5,3,0,0,0,0,0,0,Mass,5,Andheri East Branch,Mumbai,75400,53,26.3,Credit Card
3258,59,35,84,560008,1,1.8,3,0,0,0,0,1,0,Mass Affluent,12,Koramangala Branch,Bengaluru,274800,80,64.9,Credit Card
3259,41,17,42,600019,4,2.2,2,185,0,1,0,1,0,Mass Affluent,11,Anna Nagar Branch,Chennai,245400,49,46.8,Credit Card
3260,33,8,54,400018,3,2.3,1,0,0,0,0,0,1,Mass,2,Andheri East Branch,Mumbai,136200,57,33.8,Auto Loan
3261,55,30,84,400096,2,0.0,3,0,0,0,0,0,0,Mass Affluent,13,Andheri East Branch,Mumbai,209100,82,60.4,Credit Card
3262,64,40,131,411004,1,3.8,1,0,0,0,0,0,0,Affluent,4,Viman Nagar Branch,Pune,410800,83,70.7,Fixed Deposit
3263,44,19,85,400039,2,3.8,3,0,0,0,0,1,0,Mass Affluent,7,Fort Branch,Mumbai,264600,68,58.4,Credit Card
3264,32,8,84,500068,4,3.4,1,0,0,0,0,1,0,Mass Affluent,4,Banjara Hills Branch,Hyderabad,219300,67,52.4,Credit Card
3265,67,41,114,560093,4,2.4,3,0,0,0,0,1,0,Affluent,9,Koramangala Branch,Bengaluru,371200,75,69.5,Fixed Deposit
3266,40,14,61,110080,3,0.5,3,0,0,0,0,1,0,Mass,11,Connaught Place Branch,Delhi,136500,66,43.6,Credit Card
3267,57,31,39,110033,1,2.2,3,0,0,0,0,1,1,Mass,11,Karol Bagh Branch,Delhi,169500,61,42.5,Life Insurance
3268,59,35,21,380027,2,1.0,1,120,0,0,0,1,0,Mass,16,Maninagar Branch,Ahmedabad,122800,37,31.5,Life Insurance
3269,43,17,111,641083,4,5.4,3,0,1,0,0,1,0,Affluent,3,RS Puram Branch,Coimbatore,404100,63,61.4,Fixed Deposit
3270,58,34,68,400011,2,2.8,1,113,0,0,0,0,0,Mass Affluent,11,Fort Branch,Mumbai,309300,68,60.0,Credit Card
3271,50,23,179,641012,4,3.6,2,0,1,0,0,1,0,HNI,12,RS Puram Branch,Coimbatore,808800,70,78.3,Home Loan
3272,52,27,93,600027,4,4.1,2,0,1,0,0,0,1,Mass Affluent,9,OMR Branch,Chennai,418900,63,62.8,Life Insurance
3273,35,9,85,411038,2,1.8,1,0,0,0,0,0,0,Mass Affluent,11,Kothrud Branch,Pune,239500,75,60.4,Credit Card
3274,40,15,180,700053,1,4.1,1,0,0,0,0,0,0,HNI,8,Howrah Branch,Kolkata,697500,80,80.1,Home Loan
3275,31,5,110,700081,2,1.5,3,0,0,0,0,1,0,Affluent,5,Salt Lake Branch,Kolkata,272600,74,60.7,Fixed Deposit
3276,32,8,65,302052,1,1.2,1,268,0,0,0,1,0,Mass Affluent,5,Malviya Nagar Branch,Jaipur,211700,62,47.0,Credit Card
3277,55,31,159,500064,1,3.9,3,0,1,0,0,0,0,Affluent,15,Banjara Hills Branch,Hyderabad,790600,78,81.5,Home Loan
3278,43,19,81,500004,2,3.2,1,0,0,0,0,1,0,Mass Affluent,5,Banjara Hills Branch,Hyderabad,219500,67,52.4,Credit Card
3279,31,6,132,560028,1,3.8,1,0,0,0,0,1,0,Affluent,2,Whitefield Branch,Bengaluru,395500,76,67.2,Fixed Deposit
3280,26,-1,44,400034,1,2.0,2,0,0,0,0,0,0,Mass,3,Bandra West Branch,Mumbai,74700,51,25.2,Credit Card
3281,58,33,98,411051,1,2.6,1,0,0,0,0,0,0,Mass Affluent,10,Viman Nagar Branch,Pune,310600,80,67.5,Credit Card
3282,51,25,62,400019,2,1.5,2,0,0,0,0,1,1,Mass,29,Bandra West Branch,Mumbai,364400,71,71.5,Life Insurance
3283,45,21,91,110087,1,4.7,1,0,0,0,0,1,0,Affluent,18,Dwarka Branch,Delhi,440600,71,75.0,Credit Card
3284,56,30,29,400067,4,0.7,2,87,0,0,0,1,0,Mass,14,Andheri East Branch,Mumbai,141300,48,36.3,Life Insurance
3285,25,-1,101,110046,4,2.1,3,0,0,0,0,0,1,Mass Affluent,2,Connaught Place Branch,Delhi,262100,71,54.8,Fixed Deposit
3286,38,13,65,411012,3,0.7,2,0,0,0,0,1,0,Mass,14,Viman Nagar Branch,Pune,173800,65,50.5,Credit Card
3287,62,36,58,411015,1,2.8,2,0,0,0,0,0,1,Mass Affluent,19,Hinjewadi Branch,Pune,280700,63,60.6,Life Insurance
3288,39,13,32,560022,2,0.8,3,0,0,0,0,1,0,Mass,8,Whitefield Branch,Bengaluru,52600,57,25.3,Home Loan
3289,56,30,140,400079,4,0.5,1,292,1,0,0,0,0,Affluent,7,Andheri East Branch,Mumbai,442400,78,67.4,Fixed Deposit
3290,50,25,44,560038,1,0.3,1,187,0,0,0,1,1,Mass,20,Indiranagar Branch,Bengaluru,279800,56,57.0,Personal Loan
3291,52,27,113,560056,1,0.1,3,0,0,0,0,0,0,Mass Affluent,4,Whitefield Branch,Bengaluru,223900,86,59.5,Fixed Deposit
3292,53,28,38,700056,1,1.3,2,0,0,0,0,1,0,Mass,11,Park Street Branch,Kolkata,90100,62,33.4,Life Insurance
3293,25,-1,13,600071,4,0.4,1,0,0,1,0,0,0,Mass,4,OMR Branch,Chennai,54400,43,17.1,Gold Loan
3294,44,20,62,500095,2,2.5,1,0,0,1,0,1,0,Mass Affluent,8,Banjara Hills Branch,Hyderabad,236500,70,52.6,Credit Card
3295,42,12,29,500083,3,2.0,3,0,0,0,0,0,0,Mass,17,Hitech City Branch,Hyderabad,59200,40,26.6,Life Insurance
3296,42,16,141,440062,3,4.0,2,0,1,0,0,0,0,Affluent,14,Dharampeth Branch,Nagpur,668500,74,78.0,Fixed Deposit
3297,63,37,132,700003,1,4.4,2,0,1,0,0,1,0,Affluent,11,Howrah Branch,Kolkata,645400,77,76.3,Fixed Deposit
3298,57,32,23,500076,1,0.3,3,0,0,0,0,1,1,Mass,12,Hitech City Branch,Hyderabad,94700,57,31.0,Life Insurance
3299,56,32,11,500004,2,0.3,1,89,0,0,0,0,0,Mass,7,Banjara Hills Branch,Hyderabad,71200,41,19.9,Life Insurance
3300,60,34,90,400099,4,1.9,2,0,0,0,0,1,0,Mass Affluent,15,Fort Branch,Mumbai,322700,80,70.6,Credit Card
3301,62,38,43,641049,1,1.9,2,0,0,0,0,1,0,Mass,26,RS Puram Branch,Coimbatore,155500,64,51.5,Life Insurance
3302,48,22,59,560034,4,2.6,1,0,0,0,0,1,1,Mass Affluent,17,Whitefield Branch,Bengaluru,284800,63,59.8,Home Loan
3303,37,11,28,110098,2,0.8,3,0,0,0,0,0,0,Mass,8,Karol Bagh Branch,Delhi,39600,47,20.9,Credit Card
3304,55,29,28,395028,2,0.7,2,82,0,0,0,1,1,Mass,12,Adajan Branch,Surat,183800,54,41.4,Life Insurance
3305,42,17,108,700010,3,1.0,1,383,0,0,0,1,0,Affluent,4,Howrah Branch,Kolkata,320200,72,60.6,Fixed Deposit
3306,39,13,78,400028,1,2.8,3,0,0,0,0,0,0,Mass Affluent,11,Andheri East Branch,Mumbai,236900,70,57.6,Credit Card
3307,47,22,65,400011,1,2.4,1,0,0,0,0,1,0,Mass Affluent,13,Fort Branch,Mumbai,207100,67,54.1,Credit Card
3308,34,10,25,400093,4,1.0,1,0,0,0,0,1,0,Mass,9,Andheri East Branch,Mumbai,50100,49,22.8,Credit Card
3309,48,23,108,600048,2,3.8,3,0,0,0,0,0,1,Affluent,7,Anna Nagar Branch,Chennai,426100,78,68.3,Fixed Deposit
3310,52,27,43,400009,4,0.2,2,0,0,0,0,1,0,Mass,2,Andheri East Branch,Mumbai,66100,61,25.9,Life Insurance
3311,53,29,95,452009,4,1.0,2,0,0,0,0,1,1,Mass Affluent,12,Palasia Branch,Indore,355600,80,68.5,Life Insurance
3312,49,25,24,452026,1,0.3,1,0,0,0,0,0,0,Mass,8,Palasia Branch,Indore,37400,58,23.1,Credit Card
3313,47,22,190,600008,2,8.8,1,0,0,0,0,0,0,HNI,3,T Nagar Branch,Chennai,881100,78,78.8,Home Loan
3314,48,24,24,600049,1,0.9,3,0,0,0,0,0,0,Mass,11,T Nagar Branch,Chennai,44900,59,25.9,Credit Card
3315,38,13,41,110066,4,1.7,1,0,0,0,0,1,0,Mass,2,Dwarka Branch,Delhi,66400,56,24.2,Credit Card
3316,48,22,80,400059,3,1.1,1,0,0,0,0,0,0,Mass Affluent,23,Andheri East Branch,Mumbai,282800,72,69.4,Credit Card
3317,56,26,63,700038,3,2.0,3,0,0,0,0,1,0,Mass Affluent,8,Howrah Branch,Kolkata,152400,68,44.6,Credit Card
3318,65,41,79,400064,3,2.0,3,0,0,0,0,0,0,Mass Affluent,16,Bandra West Branch,Mumbai,273300,81,66.5,Credit Card
3319,46,20,105,400035,4,3.2,1,0,1,0,0,0,0,Affluent,16,Bandra West Branch,Mumbai,462200,68,72.1,Fixed Deposit
3320,60,35,153,560030,3,2.0,3,0,1,0,0,0,1,Affluent,11,Indiranagar Branch,Bengaluru,617300,76,73.3,Home Loan
3321,50,25,114,400066,1,0.6,1,0,0,0,0,0,1,Mass Affluent,5,Bandra West Branch,Mumbai,295200,83,62.6,Fixed Deposit
3322,41,15,120,560082,1,5.2,1,0,0,0,0,1,0,Affluent,13,Indiranagar Branch,Bengaluru,543200,70,75.7,Fixed Deposit
3323,41,16,104,700075,1,4.0,3,0,0,0,1,1,1,Affluent,8,Howrah Branch,Kolkata,562300,84,71.2,Mutual Funds
3324,60,35,20,380043,1,1.3,1,0,0,0,0,1,0,Mass,8,Navrangpura Branch,Ahmedabad,40000,53,21.4,Life Insurance
3325,57,31,41,600028,1,1.4,1,0,0,1,0,1,0,Mass,5,Anna Nagar Branch,Chennai,139200,73,38.4,Life Insurance
3326,48,23,35,226094,2,1.3,1,0,0,0,0,0,0,Mass,4,Gomti Nagar Branch,Lucknow,58600,57,24.0,Credit Card
3327,53,27,174,560064,1,2.9,2,0,1,0,0,1,0,HNI,12,Koramangala Branch,Bengaluru,771500,77,79.6,Home Loan
3328,42,18,164,226065,1,1.3,3,0,1,1,1,1,1,HNI,12,Hazratganj Branch,Lucknow,876100,88,74.7,Home Loan
3329,45,20,22,500004,1,0.1,1,0,0,0,0,0,0,Mass,6,Hitech City Branch,Hyderabad,34400,58,21.3,Credit Card
3330,35,10,132,110028,1,3.8,1,82,0,0,0,0,1,Affluent,13,Connaught Place Branch,Delhi,747700,75,75.7,Fixed Deposit
3331,34,9,32,641080,4,1.1,3,0,0,0,0,1,0,Mass,6,Peelamedu Branch,Coimbatore,58000,49,22.7,Credit Card
3332,67,42,21,110084,3,0.1,3,0,0,0,0,0,1,Mass,9,Dwarka Branch,Delhi,65200,55,24.8,Life Insurance
3333,36,9,49,400029,2,1.67,2,0,0,0,0,0,1,Mass,5,Andheri East Branch,Mumbai,134300,59,35.3,Home Loan
3334,37,13,79,110070,4,0.1,2,280,0,0,0,1,0,Mass Affluent,9,Dwarka Branch,Delhi,261900,71,57.1,Credit Card
3335,40,14,30,560096,2,0.8,3,86,0,0,0,0,0,Mass,6,Whitefield Branch,Bengaluru,115400,50,28.9,Credit Card
3336,35,10,118,560027,2,7.8,1,358,0,0,0,0,0,Affluent,0,Koramangala Branch,Bengaluru,491500,66,63.1,Fixed Deposit
3337,60,34,11,500028,4,0.7,3,0,0,0,0,1,0,Mass,7,Hitech City Branch,Hyderabad,12000,44,15.6,Life Insurance
3338,59,29,61,160038,3,2.0,3,0,0,0,0,1,0,Mass Affluent,8,IT Park Branch,Chandigarh,166700,71,46.8,Credit Card
3339,35,9,43,110057,4,1.2,2,0,0,1,0,1,0,Mass,8,Karol Bagh Branch,Delhi,142300,61,38.0,Credit Card
3340,27,1,141,500017,4,5.1,3,354,1,0,0,0,0,Affluent,2,Secunderabad Branch,Hyderabad,550100,62,62.9,Fixed Deposit
3341,29,3,54,560011,4,1.8,3,0,0,0,0,0,0,Mass,1,Whitefield Branch,Bengaluru,87500,60,29.2,Home Loan
3342,35,9,33,302024,2,0.3,1,0,0,1,0,1,0,Mass,6,C Scheme Branch,Jaipur,103400,66,32.0,Credit Card
3343,38,13,84,110064,3,1.2,3,121,0,0,0,1,1,Mass Affluent,3,Connaught Place Branch,Delhi,286100,65,52.7,Life Insurance
3344,62,37,125,400067,1,1.0,3,0,1,0,0,1,0,Affluent,16,Andheri East Branch,Mumbai,494300,74,75.1,Fixed Deposit
3345,43,19,110,500025,1,3.4,1,0,0,0,0,0,1,Affluent,6,Banjara Hills Branch,Hyderabad,410100,79,67.4,Fixed Deposit
3346,35,11,14,411093,4,1.0,1,0,0,0,1,1,1,Mass,4,Kothrud Branch,Pune,101000,41,22.1,Life Insurance
3347,41,15,65,380034,2,2.8,1,0,0,0,0,1,1,Mass Affluent,15,Maninagar Branch,Ahmedabad,301000,67,61.5,Life Insurance
3348,65,41,78,600029,3,2.0,3,0,0,0,1,1,1,Mass Affluent,12,T Nagar Branch,Chennai,419200,88,69.7,Life Insurance
3349,61,35,18,380006,3,0.3,3,0,0,0,0,0,0,Mass,15,Navrangpura Branch,Ahmedabad,28800,51,23.8,Life Insurance
3350,55,25,95,560062,2,4.5,3,275,0,0,0,0,0,Affluent,17,Indiranagar Branch,Bengaluru,566100,67,74.4,Credit Card
3351,28,3,95,400076,2,1.8,2,0,0,0,0,0,0,Mass Affluent,1,Andheri East Branch,Mumbai,187200,72,49.6,Credit Card
3352,52,26,191,400080,1,1.7,1,0,0,0,0,1,0,HNI,21,Andheri East Branch,Mumbai,950300,88,92.6,Home Loan
3353,34,4,19,400010,1,0.67,3,83,0,0,0,1,0,Mass,10,Fort Branch,Mumbai,101800,46,27.5,Credit Card
3354,49,23,19,560008,4,0.6,3,0,0,0,0,1,1,Mass,20,Indiranagar Branch,Bengaluru,95000,43,31.8,Life Insurance
3355,42,18,39,500090,1,0.3,3,0,0,0,0,1,0,Mass,12,Banjara Hills Branch,Hyderabad,82500,64,33.7,Credit Card
3356,49,23,93,560031,1,2.4,1,0,0,0,0,1,1,Mass Affluent,10,Indiranagar Branch,Bengaluru,393500,81,69.0,Home Loan
3357,49,23,115,600082,3,4.6,3,0,1,0,0,0,0,Affluent,18,T Nagar Branch,Chennai,612200,68,76.9,Fixed Deposit
